,title,internal_id,url,description,responsibilities,qualifications,company,publish_date
28,Research Scientist,316391,https://boards.greenhouse.io/deepmind/jobs/469515,"At DeepMind, we've built a unique culture and work environment where long-term ambitious research can flourish. Our special interdisciplinary team combines the best techniques from deep learning, reinforcement learning and systems neuroscience to build general-purpose learning algorithms. We have already made a number of high profile breakthroughs towards building artificial general intelligence, and we have all the ingredients in place to make further significant progress over the coming year!","Design, implement and evaluate models, agents and software prototypes of perceptual processing.
 Report and present research findings and developments including status and results clearly and efficiently both internally and externally, verbally and in writing.
 Suggest and engage in team collaborations to meet ambitious research goals.
 Work with external collaborators and maintain relationships with relevant research labs and key individuals as appropriate.
 Work in collaboration with our Ethics and Governance teams to ensure our advances in intelligence are developed ethically and provide broad benefits to humanity.","In order to set you up for success as a Research Scientist at DeepMind, we look for the following skills and experience:
 
 PhD in a technical field or equivalent practical experience.
 
 In addition, the following would be an advantage:
 
 PhD in machine learning, neuroscience or computer science.
 Relevant experience to the position such as post doctoral roles, a proven track record of publications, or deep neural network architectures.
 A real passion for AI!
 
 Competitive salary applies",DeepMind,2022-06-20 11:05:42-04:00
29,"Research Scientist, Alignment",2223180,https://boards.greenhouse.io/deepmind/jobs/4136465,"At DeepMind, we've built a unique culture and work environment where long-term ambitious research can flourish. The Alignment team is responsible for identifying potential failures of intent alignment, and conducting technical research to prevent such scenarios from occurring. Our approach encourages collaboration with both the external AI alignment community, and all groups within the Research team at DeepMind.","Identify and investigate possible failure modes for current and future AI systems.
 Conduct empirical, conceptual, or theoretical research into technical alignment mechanisms that address these failure modes, in coordination with the team’s broader technical agenda.
 Collaborate with research teams externally and internally to ensure that AI research is informed by and adheres to the most advanced alignment research and protocols.
 Report and present research findings and developments to internal and external collaborators with effective written and verbal communication.","We look for the following skills and experience:
 
 PhD in a technical field or equivalent practical experience.
 
 In addition, the following would be an advantage:
 
 PhD in machine learning, computer science, statistics, computational neuroscience, mathematics, or physics.
 Research experience in and / or technical knowledge of AI alignment.
 A real passion for AGI safety.
 
 Competitive salary applies.",DeepMind,2022-06-20 11:05:42-04:00
30,"Research Scientist, Cognitive Science, Scalable Alignment",2239940,https://boards.greenhouse.io/deepmind/jobs/4187853,"Scalable Alignment Cognitive Science Research Scientists at DeepMind seek to design, implement, and understand training processes for machine learning systems that learn from human interaction, with the dual goals of using communication as a tool for safety and of mitigating harms caused by these models. The successful candidate will help design, conduct and analyse studies that may involve humans interacting with machines, and human-only experiments to target uncertainty unreachable when machines are involved.","Improve our understanding of what it means for an agent to do what humans want and design research plans and evaluation schemes that accurately measure this.
 Design, implement, and understand experiments that probe human uncertainties around machine learning from human interaction, including both mixed human/machine experiments and human-only experiments.
 Collaborate with research teams externally and internally to ensure that SAT’s work acts as a piece of a unified safety plan for AGI.
 Report and present research findings and developments to internal and external collaborators with effective written and verbal communication","We do not require candidates to have experience with machine learning, but you should be excited to collaborate with people who do!
 We look for the following skills and experience:
 
 PhD in cognitive science or psychology or similar, or equivalent practical experience.
 Experience designing, running, and analysing online experiments involving human participants, with a track record of published work using these methods.
 Experience optimising experiments for high-quality behavioural data collection, as well as with the relevant ethical and data protection considerations that accompany this approach.
 Fluency in Python.
 
 In addition, the following would be an advantage:
 
 Experience with large-scale online data collection
 Experience with customised UI/survey design to optimise participant experience and data quality.
 Experience with thorough data quality analysis.
 High-level understanding of ML and/or AI alignment.
 A passion for making AGI go well.
 
 Competitive salary applies.",DeepMind,2022-06-23 08:31:32-04:00
31,"Research Scientist, Continual Learning",1993517,https://boards.greenhouse.io/deepmind/jobs/3541486,Research Scientists at DeepMind lead our efforts in developing novel algorithmic architecture towards the end goal of solving and building Artificial General Intelligence.,"Design, implement, and evaluate models, agents and training algorithms for large-scale continual learning.
 Report and present research findings and developments including status and results clearly and efficiently both internally and externally, verbally and in writing.
 Engage actively in team collaborations to meet research goals.
 Work with external collaborators and maintain relationships with relevant research labs and individuals.","In order to set you up for success as a Research Scientist on this team, we look for the following skills and experience:
 
 PhD in a technical field or equivalent practical experience.
 
 In addition, the following would be an advantage:
 
 PhD in machine learning, neuroscience or computer science.
 Relevant experience to the position such as post doctoral roles, a proven track record of publications, or deep neural network architectures.
 A real passion for AI!
 
 Competitive salary applies.",DeepMind,2022-06-20 11:05:42-04:00
32,"Research Scientist, Human-centred AI ",2238198,https://boards.greenhouse.io/deepmind/jobs/4183083,,"Designing, implementing and evaluating models, agents and software for ethical deployment in environments involving interaction with humans
 Applying and developing RL methods and scalable pipelines to train AI agents that interact effectively with humans and other agents
 Designing new experiments that involve interactions between humans and AI systems, using Python UI libraries and potentially other web server technologies. 
 Analysing the behavioural and agent data collected in ways that address key scientific questions
 Reporting and presenting research findings and developments including status and results clearly and efficiently both internally and externally, verbally and in writing.
 Engaging in team collaborations to meet ambitious research goals.
 Work with external collaborators and maintain relationships with relevant research labs and key individuals as appropriate.
 Work in collaboration with our Ethics and Governance teams to ensure our advances in intelligence are developed ethically and provide broad benefits to humanity.",,DeepMind,2022-06-22 05:05:06-04:00
33,"Research Scientist, Machine Learning, Scalable Alignment",2239951,https://boards.greenhouse.io/deepmind/jobs/4187868,"At DeepMind, we've built a unique culture and work environment where long-term ambitious research can flourish. Our special interdisciplinary team combines the best techniques from deep learning, reinforcement learning and systems neuroscience to build general-purpose learning algorithms. We have already made a number of high profile breakthroughs towards building artificial general intelligence, and we have all the ingredients in place to make further significant progress over the coming year!","Improve our understanding of what it means for an agent to do what humans want even in subtle cases, and design research plans and evaluation schemes that accurately measure this.
 Design, implement, and understand training processes for agents that learn from human interaction, incorporating ideas from machine learning, cognitive science, and related areas.
 Collaborate with research teams externally and internally to ensure that SAT’s work acts as a piece of a unified safety plan for AGI.
 Report and present research findings and developments to internal and external collaborators with effective written and verbal communication.","We look for the following skills and experience:
 
 PhD in a technical field, or equivalent practical experience.
 
 In addition, the following would be an advantage:
 
 PhD in machine learning, computer science, statistics, computational neuroscience, mathematics, or physics.
 Research experience in and/or technical knowledge of AI alignment or natural language processing.
 A passion for making AGI go well.
 
 Competitive salary applies.",DeepMind,2022-06-20 11:05:42-04:00
34,"Science Software Engineer, London",1239632,https://boards.greenhouse.io/deepmind/jobs/3082662,"Our interdisciplinary team combines the best techniques from deep learning, reinforcement learning and systems neuroscience to build general-purpose learning algorithms. We have already made a number of high profile breakthroughs towards building artificial general intelligence, and we have all the ingredients in place to make further significant progress over the coming year.","Use your domain knowledge in the sciences (if applicable) to design, develop and implement high-performance simulations, tools, and analyses to challenge root cause scientific theories.
 Apply your software engineering expertise to produce high quality, reusable code and components to tackle meaningful problems in the natural sciences.
 Share ideas with other specialists in the team and be highly collaborative, striving to cultivate a culture of continuous development and advancement.
 Employ cutting-edge technology and techniques to contribute to solving some of the hardest problems.
 Incorporate your passion for science and any previous knowledge or academic experience to join a team of hardworking individuals who openly collaborate with one another.","Software Engineers come from a diverse set of backgrounds, sometimes with degrees in Computer Science and sometimes with extensive experience with real problems, or both.
 In order to set you up for success as a Software Engineer at DeepMind, we look for the following skills and experience:
 
 Experience working in a research environment.
 Dedicated software engineer with experience in software design and development.
 Experience with concurrent and distributed software algorithms and architectures.
 Proven experience in Python, C++, and interoperability between the two.
 
 In addition, the following would be an advantage:
 
 A degree in the natural or physical sciences with a minor in Computer Science or extensive applied experience -OR- a degree in Computer Science with research or applied experience in the natural or physical sciences.
 Scientific knowledge (particularly biology, chemistry, mathematics, …).
 Knowledge of accelerator optimisation.
 
 What we offer
 At DeepMind, we want employees and their families to live happier and healthier lives, both in and out of work, and our benefits reflect that. Some select benefits we offer: enhanced maternity, paternity, adoption, and shared parental leave, private medical and dental insurance for yourself and any dependents, and flexible working options. We strive to continually improve our working environment, and provide you with excellent facilities such as healthy food, an on-site gym, faith rooms, terraces etc.
 We are also open to relocating candidates to London and offer a bespoke service and immigration support to make it as easy as possible (depending on eligibility).
 Competitive salary applies.
 #LI-LG1",DeepMind,2022-06-20 11:05:42-04:00
35,"Software Engineer, Data Team",2225656,https://boards.greenhouse.io/deepmind/jobs/4142709,"We’re looking for someone who is passionate about building infrastructure to join the newly formed Data Team at DeepMind. We are open to candidates at a variety of seniority levels, and it is a great opportunity to join in the very early days of the team! No machine learning experience is required for this role.",,"In order to set you up for success as a Software Engineer at DeepMind, we look for the following skills and experience: 
 
 Strong software engineering skills, including fluency in Python or C++
 Solid understanding of algorithm design and a creative approach to problem solving
 Software engineer interpersonal skills (discuss technical ideas effectively with colleagues, e.g. through whiteboard, design docs, presentations, etc.)
 Experience writing clean and readable code, as well as reviewing peers' code
 An interest in data, infrastructure, and DeepMind's mission
 
 In addition, the following would be an advantage: 
 
 BSc in a relevant technical field or equivalent experience
 Proficiency in both Python and C++
 Some experience with concurrency and distributed systems
 Some experience with system design
 
 If you don’t think you embody all the above criteria, please still seriously consider applying! This role (and therefore the requirements) is broad, so we are open to candidates from different backgrounds.  We’d be excited to discuss how you see yourself contributing to the role, and in particular the opportunities to learn and grow on the job.
 Competitive salary applies",DeepMind,2022-06-23 05:16:34-04:00
36,"Software Engineer, Games",316392,https://boards.greenhouse.io/deepmind/jobs/3330088,"We’re keen to hire a Software Engineer to join our Worlds team, building games for AI agents.",,"You are a collaborative software engineer with a real passion for software creation and problem solving with an enthusiastic, can-do attitude to overcoming technical challenges. You’ll need a strong foundation in software engineering within a games setting and enjoy working on a wide range of challenging problems within a mission-driven team.
 In order to set you up for success as a Games Systems Engineer at DeepMind, we look for the following skills and experience: 
 
 Software design and concurrent or distributed software architecture
 Proven C++ or C# enterprise programming experience 
 
 In addition, the following would be an advantage: 
 
 Rendering or 3D simulation experience 
 Experience with build systems, tools development or performance optimisation
 Basic understanding of maths and statistics
 Python programming
 
  
 Competitive salary applies",DeepMind,2022-06-20 11:05:42-04:00
37,"Software Engineering Manager, Games",2249295,https://boards.greenhouse.io/deepmind/jobs/4213171,We’re looking for a Software Engineering Manager who is passionate about combining their technical expertise and people management skills to help shape and develop our multidisciplinary team.,,"You are a collaborative software engineer that has learned you gain as much satisfaction from managing, coaching and enabling other engineers to do their best work as you do from solving technical problems and figuring out the bigger-picture systems needed to make a team successful.
 We look for the following qualities in a Software Engineering Manager:
 You actively mentor and support your team members. You have experience as a people manager, or a strong interest in developing as one. You take responsibility for the success & development of your direct reports and for holding them accountable for the delivery of great work.
 You work well within teams. You have worked on multi-disciplinary software projects and/or game projects. You participate in technical discussions, ask insightful questions, and work with the team to pull together scoping, schedules, and solutions to issues. You bridge the gap with less-technical team members and make them feel included.
 You build momentum on projects.  You spot bumps ahead in the road and help the team steer around them. You know from experience that not every issue when developing software is technical and have developed ways to identify and improve any process, people and organisational challenges that slow teams down. You help teams determine the right trade-offs between short and long-term priorities.
 You are excited about how games technology can support DeepMind’s mission.  You see the huge potential for how simulation and game-like environments can be used for research, and are excited to put your technical expertise towards the many big challenges we’ll need to solve as our experiments continue to scale
 Technical abilities & interests:
 
 Proven C++ or C# programming experience 
 Software design, development and testing
 Experience with one of the following:
 
 Tools development
 Game engines such as Unity or Unreal
 Build systems and asset pipelines
 Physics programming or 3D simulations
 Performance optimisation
 Concurrent or distributed systems architecture
 
 
 In addition, any of the following would be an advantage: 
 
 Rendering
 Basic understanding of maths and statistics
 Python programming
 
  
 Competitive salary applies",DeepMind,2022-06-20 11:05:42-04:00
38,"Software Engineer, Non-Commercial, London",2050067,https://boards.greenhouse.io/deepmind/jobs/3752250,"We're now creating an exciting new team focused on catalysing AI breakthroughs through non-commercial projects and partnerships, including building upon our work on AlphaFold. This work is already underway and we are poised to make significant progress.","Maintain and extend existing tools in response to user feedback and strategic priorities, for example open source software, Colaboratory notebooks and the AlphaFold Protein Structure Database. 
 Improve AlphaFold and related technologies to ensure they are best in class.
 Design and develop software for production environments such as Google Cloud and internal data centres.
 Employ existing third-party tools and suggest how best to integrate them into our workflows.
 Apply your software engineering expertise to guide and advise external partners.
 Collaborate with engineers, product managers and scientific domain experts.
 Work in collaboration with our Ethics and Governance teams to ensure our advances in intelligence are developed ethically and provide broad benefits to humanity.","Software Engineers come from diverse backgrounds, sometimes with degrees in Computer Science and sometimes with extensive experience with real problems, or both. In order to set you up for success as a Software Engineer at DeepMind, we look for the following skills and experience:
 
 A degree in computer science, electrical engineering or equivalent experience.
 Talented software engineer with experience in software design and development.
 Proven experience in Python, C++, and interoperability between the two.
 Experience with concurrent and distributed software algorithms and architectures.
 Experience with deployment in production environments.
 
 In addition, the following would be an advantage: 
 
 Experience using GCP and other cloud solutions.
 Familiarity with tools used in computational biology.
 Scientific knowledge in the life sciences.
 
 Please include a cover letter when applying and tell us how you can make a difference to our team.
 Please note, we will be reviewing applications on a rolling basis. 
 Competitive salary applies.",DeepMind,2022-06-20 11:05:42-04:00
39,"Software Engineer, Platform",998037,https://boards.greenhouse.io/deepmind/jobs/1574260,We’re looking for someone who is passionate about building infrastructure and products to help enable research at scale. No machine learning experience is required for this role!,,"Minimum qualifications:
 
 SWE interpersonal skills (discuss technical ideas effectively with colleagues, e.g. through whiteboard, design docs, presentations, etc.)
 Experience with object-oriented programming languages.
 Solid understanding of algorithm design.
 An interest in DeepMind's mission
 
 Qualities that are an asset:
 
 Experience with implementing multi-threaded/concurrent/distributed software systems.
 Experience with database systems and other data storage systems
 Familiarity with large system software design and development.
 Familiarity with systems that manage compute clusters",DeepMind,2022-06-20 11:05:42-04:00
40,"Strategic Partnerships Manager, 12 month fixed term contract (FTC)",2230740,https://boards.greenhouse.io/deepmind/jobs/4160654,The DeepMind Strategic Partnerships team solves complex business challenges and drives partnerships to further the core mission of solving intelligence. The team builds trusted relationships with groups across the organisation ranging from Science and Robotics to Neuroscience and Deep Learning.,"Empower and enable the organisations’ research, infrastructure and applied teams by understanding their aims, identifying partners, initiating relationships, and serving as a strategic resource to internal stakeholders.
 Scope and negotiate agreements with external partners.
 Design and manage processes for DeepMind’s tracking of deals, to enable timely agreement renewals.","Minimum Qualifications: 
 
 Work experience in business development, strategic negotiations and partner management in a high growth environment.
 Excellent relationship-building, communication, negotiation, and interpersonal skills.
 Demonstrated problem-solving and analytical skills, with excellent business judgement, thought leadership and innovation.
 Strong analytical and reasoning skills to structure partnerships models and handle technical, contractual and financial issues.
 
 Preferred qualifications:
 
 Having worked with machine learning.
 Entrepreneurial work experience in a high growth environment.
 The ability to effectively influence and communicate cross-functionally with all levels of management including senior executives.",DeepMind,2022-06-20 11:05:42-04:00
41,Systems Administrator ,2233852,https://boards.greenhouse.io/deepmind/jobs/4170017,,"Responding to technical questions and issues via chat and ticketing tools
 High level of attention to detail when following documented processes
 Communicate with end users via tickets or direct messages with clear, friendly and informative updates
 Follow standard workflows for onboarding new DeepMinders ensuring their introduction to tech support is a positive experience.
 Follow team procedures accurately and efficiently to ensure a consistent service is provided.
 Feedback on team processes and advancements","Some Linux, Mac experience
 Demonstrates transferable problem solving skills
 Able to deal tactfully, calmly and effectively with a wide range of stakeholders
 Experience of Google Workspace
 Experience of Google Cloud Platform
 Wants to go the extra mile for others, no task is too big or too small
 Ability to work effectively as part of a geographically remote team.
 Comfortable working independently, taking responsibility for standard tasks and workflows.
 A willingness to learn and improve their skill set
 
 Please include a cover letter with your application",DeepMind,2022-06-20 11:05:42-04:00
42,"Talent Acquisition Partner, Engineering",2275064,https://boards.greenhouse.io/deepmind/jobs/4289723,,"Partner with the Head of Data Engineering to develop the data team's TA strategy. Use talent analytics and market trends to shape the TA approach.
 Champion DE&I across the team and organisation. Activate conversations, develop new initiatives and drive external engagement.
 Partner with the Head of Data Engineering and their team to understand DeepMind’s future vision and how the Data Engineering team enables it in order to identify and attract future talent.
 Build talent pipelines for the present and future, tapping into new and growing areas.
 Develop, scope and lead programs that support growing the Data Engineering team and their employer brand.
 Work in cross collaboration with other DeepMind teams, including DE&I, Program Management and People & Culture, ensuring a holistic TA approach.
 Use dashboards and tools to drive data led decisions, building a narrative that supports the insight.","A thought partner; offering a consultative approach to building a strategy for a newly formed and growing team, ensuring hiring is fair, equitable and inclusive.
 Exec level stakeholder management
 Experience of hiring a broad range of technical (ideally SWE, ML) based roles from a global talent pool. 
 A champion of data-driven recruitment practices, with the ability to create compelling business reports. 
 Interested in AI and technology, wanting to contribute to DeepMind’s mission in a pioneering and responsible way.
 Experience sourcing, engaging with and successfully closing candidates
 Demonstrated understanding of how to successfully recognise and advocate for talent from non-traditional backgrounds
 
 Preferred:
 
 Experience in Data Engineering or Data Science hiring
 
 DeepMind welcomes applications from all sections of society. We are committed to equal employment opportunity regardless of sex, race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, pregnancy, maternity or related condition (including breastfeeding) or any other basis as protected by applicable law. If you have a disability or additional need that requires accommodation, please do not hesitate to let us know.
 Competitive salary applies",DeepMind,2022-06-20 11:05:42-04:00
43,"Talent Acquisition Partner, Non SWE Tech",2275454,https://boards.greenhouse.io/deepmind/jobs/4290829,,"Lead DeepMind’s non SWE tech hiring. Use talent analytics and market trends to shape the TA approach.
 Champion DE&I across the team and organisation. Activate conversations, develop new initiatives and drive external engagement.
 Build talent pipelines for the present and future, tapping into new and growing areas.
 Develop, scope and lead programs that support growing our non SWE tech teams and their employer brand. 
 Work in cross collaboration with other DeepMind teams, including DE&I, Program Management and People & Culture, ensuring a holistic TA approach. 
 Use dashboards and tools to drive data led decisions, building a narrative that supports the insight.","A thought partner; offering a consultative approach, ensuring hiring is fair, equitable and inclusive.
 Experience of hiring a broad range of technical roles (i.e Product Management and UX) from a global talent pool. 
 A champion of data-driven recruitment practices, with the ability to create compelling business reports. 
 Interested in AI and technology, wanting to contribute to DeepMind’s mission in a pioneering and responsible way.
 Experience sourcing, engaging with and successfully closing candidates
 Demonstrated understanding of how to successfully recognise and advocate for talent from non-traditional backgrounds.
 
 Preferred
 
 Experience in Product Management and Technical Program Management hiring",DeepMind,2022-06-20 11:05:42-04:00
44,Talent Acquisition Specialist - Engineering,2284611,https://boards.greenhouse.io/deepmind/jobs/4316021,,"Responsible for launching Software Engineering and Research Engineering candidate searches, utilising all applicable resources to build candidate pipelines across engineering. 
 Develop talent attraction strategies, conduct in-depth market research and use market trends to help shape candidate attraction searches. 
 Partner with hiring teams, enabling them to hire world class talent for their research and engineering teams. 
 Tackle problems and produce solutions by collecting and interpreting data. Use that data to shape talent attraction strategies and provide insights.
 Champion hiring and provide insight for wider cross functional insight reporting.
 Responsibility and involvement in a variety of projects, which could include Employer Branding, Events/Conferences, Interview Training, Reporting and many more.","A thought partner; offering a consultative approach and working with the TA team to build hiring strategies for growing teams, ensuring hiring is fair, equitable and inclusive.
 Experience of hiring engineering roles (ML experience beneficial)
 Experience sourcing, engaging with and successfully closing candidates
 A champion of data-driven recruitment practices, using analytics and market insights to advise recruitment approaches and drive business outcomes.
 Interested in AI and technology, wanting to contribute to DeepMind’s mission in a pioneering and responsible way.
 Curious approach with an appreciation of the complexities of a research organisation.
 
  
 DeepMind welcomes applications from all sections of society. We are committed to equal employment opportunity regardless of sex, race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, pregnancy, maternity or related condition (including breastfeeding) or any other basis as protected by applicable law. If you have a disability or additional need that requires accommodation, please do not hesitate to let us know.
 Competitive salary applies",DeepMind,2022-06-20 11:05:42-04:00
45,"Technical Program Manager, Applied",1773351,https://boards.greenhouse.io/deepmind/jobs/3029996,"The role of the Program Management team is to coordinate and enable our teams to be the best at what they do and to make fast-paced progress towards our mission. We continually pursue scalable and sustainable ways to optimize work on real world applications, encouraging an environment where people can be both highly collaborative and deeply creative, making responsible and groundbreaking research progress at pace. We build strong relationships with teams and team members, bringing clarity to ambiguity and providing stability during change. We continually deepen our domain knowledge, working alongside engineers, researchers, and product managers to execute on programs and projects with our partners.","Support the team with all required elements of end-to-end project planning and delivery, using your knowledge of project methodologies including tools and techniques such as stand ups, retrospectives, agile boards, project plans, etc.
 Track progress, maintain up-to-date information and relevant technical documentation, anticipate and propose solutions to issues and risks
 Lead brainstorms and idea sharing, help to identify key themes, simplify complex problems and discover solutions
 Work with your team to organize and optimize work into clear goals and objectives and evaluate the success of programs against their achievements
 See opportunities to improve ways of working, tools or processes
 Partner closely with your engineering team lead as a strategic thought partner
 Develop a coaching relationship with team members, sharing feedback, challenging established ways of thinking and inspiring them to achieve their full potential; enable them to collaborate, gain new perspectives and solve problems
 Facilitate conversations, meetings and opportunities for collaboration, both internally and externally (e.g., with Google partners), to drive the best outcomes; create connections and relationships
 Support team-wide programs to scale efficient operations and team development; evaluate and improve processes, tools and documentation
 Demonstrate a curious mentality and develop technical know-how: engage with engineers and researchers, and understand technical language, systems, and techniques","We highly value strong Program Managers who are willing to help out with whatever moves our projects forward.  You’ll need to display the following: 
 
 Knowledge and expertise in project/program management with the skill to navigate through ambiguity and adjust and adapt plans and strategies as project conditions change
 Significant experience supporting teams to deliver projects in fast-paced and constantly evolving environments
 Experience solving complex challenges, and implementing scalable and sustainable solutions
 Highly organized with the ability to juggle multiple tasks and prioritize accordingly
 Ability to foster respect, inclusion, and collaboration when working with teams, and are skilled in building relationships and fostering trust with a diverse group of people
 Strong communicator, able to influence action and outcomes
 Able to listen to different views and challenge your own assumptions, encouraging others to do the same
 Proactive about learning and acquiring knowledge to enhance your domain knowledge
 Curious to learn about AI/machine learning research and engineering fundamentals, and excited by the opportunity to solve AGI and the benefits this can bring to our world
 Bachelor's degree in Computer Science or related technical field, or equivalent practical experience
 
 Competitive salary applies",DeepMind,2022-06-20 11:05:42-04:00
46,Visual Designer,2288469,https://boards.greenhouse.io/deepmind/jobs/4326695,"We are looking for a highly creative Visual Designer to join our in-house design team, part of our ambitious Creative and Marketing family. You will work under the supervision of a Creative Director creating impactful designs that draw on the values of DeepMind’s mission across digital and print!This is an opportunity to join a passionate, fast paced, craft driven team of visual storytellers working on the cutting edge of visual design for AI.",,"You are a passionate, experienced Visual Designer with a portfolio showcasing design for a wide range of touch points and situations.
 You have experience in working on broad, open briefs, iterating rapidly and coming up with smart, beautiful solutions to problems.
 You're highly collaborative and self motivated with solid graphic design foundations.
 You have a passion for design thinking, typography, design systems, colour theory and composition. No opportunity is too small for you to find creative and innovative ways to solve problems and communicate the answers.
 You produce quality work at pace. You thrive under pressure and relish the challenge of producing outstanding work that consistently exceeds expectations.
 You’re comfortable delivering across a broad range of touchpoints from digital to print.
 You seek out opportunities to follow your curiosity and step out of your comfort zone.
 You’ll be confident working with and internalising design systems, and with your keen eye for detail you apply brand guidelines consistently across a range of collateral.
 At heart you’re a creative problem solver who is intellectually curious. You’re intrigued by AI and keen to explore ways in which it can inform and inspire your work.
 
 Essential experience:
 
 Degree (or equivalent) in Graphic Design, Visual Communication, Interaction Design or similar.
 Proven track record as a Visual Designer in a digital or integrated environment
 Expert in the Adobe Creative Suite (Photoshop, Illustrator, InDesign).
 Some experience working with Figma.
 Strong practical understanding of UX and interaction design.
 Good working knowledge of printing processes and production including collaborating with suppliers.
 Comfortable delivering across print and digital.
 Exceptional communication skills with project managers, designers and developers.
 Experience presenting designs to stakeholders.
 Relish working at a fast pace, delivering often and iterating rapidly.
 High attention to detail and ability to work within established deadlines.
 Highly motivated, able to work unsupervised, problem solve proactively and effectively, multitask and prioritise workload. 
 
 Desirable:
 
 Experience within After Effects.
 Familiarity with Cinema 4D.
 Experience with Webflow.
 Familiar with Asana or similar work management platforms.
 Basic understanding of Agile methodologies, such as Scrum / Kanban.
 
 Competitive salaries apply",DeepMind,2022-06-20 11:05:42-04:00
47,Workplace Manager,2163290,https://boards.greenhouse.io/deepmind/jobs/3977354,"At DeepMind, we relate our success directly to creating an outstanding workplace environment where work can thrive. To continue operating at our high standards, we’re seeking an experienced Workplace manager to join us. As an ideal candidate, you’ll be passionate about delivering a high-end 5* service. With previous experience in hotel, retail, office or related environments, you will have a proven track record in multi-site, multi-service environment, excellent stakeholder skills and experience in heading up transformative programmes. You’ll have demonstrated experience in operations covering multi-building, regional or international areas. You are an excellent communicator and will be driven by the pursuance of excellence and looking for ways to improve at all turns. Ultimately, you’re driven by the desire to lead a team toward creating an outstanding experience.","Focussed on the delivery of day-to-day operations, ensuring they are delivered to an outstanding standard, assigning regular performance goals and assuring their completion, while accomplishing your own goals
 Recruit, onboard, and develop high-performing people to achieve team and organisational objectives
 Provide mentorship and feedback to others, sharing knowledge and developing skill sets
 Maintain project timelines to ensure tasks are accomplished on time
 Develop, implement, and maintain budgetary and resource allocation plans
 Champion and lead by example ensuring all policies, procedures, standards, specifications, guidelines, training programs, and cultural values are clear","You will be experienced in operational delivery with experience as a people manager. Calm under pressure, you are proactive, solutions orientated and flexible. You enjoy building trusting relationships with an ability to develop, motivate and lead people. You will also be able to demonstrate the following:
 
 Strong decision-making capabilities
 Exceptional communication, collaboration, and delegation skills
 Experience developing and maintaining budgets
 Strong working knowledge of operational procedures
 Ability to establish relationships across all levels with internal and external partners.
 Experience working on cross functional initiatives end-to-end. From conceptualisation to delivery / adoption
 Experience with vendor management
 Comfortable with regular international travel
 Experienced project and/or change management, ideally across workplace projects/programmes
 
 Preferred (non-essential) Qualifications
 
 Degree or equivalent qualification in business management, operations or related field
 Previous performance evaluation experience
 Experience from a range of industries such as hospitality, retail as well as workplace welcome. 
 Working knowledge of human resources processes",DeepMind,2022-06-20 11:05:42-04:00
