,title,internal_id,url,description,responsibilities,qualifications,company,location,department,publish_date
242,"Разработчик Go, Инструменты поддержки и CRM, CRM для контрагентов",68119008,https://hh.ru/vacancy/68119008,"Система управления взаимоотношениями и развития продавцов, поставщиков и других контрагентов. Инструмент поможет командам коммерции оптимизировать процессы привлечения и сопровождения, увеличить скорость и качество взаимодействия с нашими партнерами за счет автоматизации, агрегации и анализа данных.  Проект находится на раней стадии, полон амбициозных целей и открыт для новых талантов Вам предстоит: Проектирование архитектуры, определение границ и дизайна сервисов; Проектирование и реализация высоконагруженных сервисов. Мы ожидаем: Опыт коммерческой разработки программного обеспечения от 3 лет; Владение языком Golang от 1 года; Опыт с CI / CD, infrastructure as code; Опыт с microservices, k8s, gRPC, protobuf, GraphQL, Kafka, PostgreSQL; Личностные качества: быть открытым, слышать и учитывать мнение других членов команды, самостоятельность и умение брать на себя ответственность; Борьба с оверинжинирингом и оверхедом где он не нужен. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе сделать лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon Информационные технологии,2022-07-25 14:53:12
243,"Инженер по автоматизации тестирования мобильных приложений, Приложение продавца",53615120,https://hh.ru/vacancy/53615120,"Мы развиваем мобильное приложение Ozon Seller. Оно помогает людям продавать товары по всей России на нашем маркетплейсе. На Ozon продают свои товары более 50 000 продавцов, среди них есть крупные и малые бизнесы. Приложению около 2 лет, оно выложено в App Store и Google play, его может скачать любой человек. В Оzon Seller уже можно работать с товарами, общаться с покупателями и поддержкой, отслеживать финансовые показатели, но нам ещё предстоит многое сделать. Сейчас мы на этапе реализации core функционала. В ходе работы вам предстоит разобраться сложных системах компании, много общаться с разработчиками и дизайнерами, участвовать в постановке требований, демо команды дизайна и так далее. Мы начинаем автоматизировать мобильное приложение, каждый QA будет в этом участвовать. Мы предоставляем много свободы действий в принятии решений, открыты к предложениям по улучшению процессов и учитываем голос каждого. Готовы помогать осваивать нужные инструменты, языки программирования, прокачиваться в автотестировании. Вам предстоит: Тестировать нативные приложения для продавцов Ozon (iOS, Android); Работать в команде тестирования; Взаимодействовать с дизайном и разработкой; Анализировать требования и писать чек-листы; Писать UI-автотесты (планируются нативные инструменты XCTest / Kaspresso); Обнаруживать и регистрировать дефекты; Производить smoke / regress-тестирование; Пополнять базу знаний команды тестирования; Повышать качество разрабатываемого приложения. Мы ожидаем: Хорошее знание теоретической части тестирования; Опыт тестирования мобильных приложений от 2 лет (обязательно мобильных); Умение сниферить HTTPS-трафик и модифицировать запросы и ответы с помощью снифера (Charles, Fiddler и другие); Понимание особенностей OS и жизненного цикла приложений. Будет плюсом: Опыт написания автотестов на любом языке программирования; Опыт тестирования безопасности мобильных приложений; Опыт в написании UI-тестов для мобильных приложений (Kaspresso, Espresso, XCTest); Знание Kotlin, Swift; Опыт тестирования API (REST, JSON, Postman); Опыт написания простых sql-запросы; Понимание клиент-серверной и микросервисной архитектуры; Опыт работы в agile-командах. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-07-25 14:53:08
244,"Инженер по автоматизации тестирования мобильных приложений, Приложение продавца",53615086,https://hh.ru/vacancy/53615086,"Мы развиваем мобильное приложение Ozon Seller, которое помогает более 50 000 продавцам, среди которых есть крупные и малые бизнесы, продавать товары по всей России на нашем маркетплейсе. Приложению около 2 лет, оно выложено в App Store и Google Play. Его может скачать любой человек. В Оzon Seller уже можно работать с товарами, общаться с покупателями и поддержкой, отслеживать финансовые показатели, но нам предстоит еще многое сделать. Сейчас мы на этапе реализации core функционала. В ходе работы вам предстоит разобраться в сложных системах компании, много общаться с разработчиками и дизайнерами, участвовать в постановке требований, демо команды дизайна и так далее. Мы начинаем автоматизировать мобильное приложение, каждый QA будет в этом участвовать. Мы предоставляем много свободы действий в принятии решений, открыты к предложениям по улучшению процессов и учитываем голос каждого. Готовы помогать осваивать нужные инструменты, языки программирования и прокачиваться в автотестировании. Вам предстоит: Тестировать нативные приложения для продавцов Ozon (iOS, Android); Работать в команде тестирования; Взаимодействовать с дизайном и разработкой; Анализировать требования и писать чек-листы; Писать UI-автотесты (планируются нативные инструменты XCTest / Kaspresso); Обнаруживать и регистрировать дефекты; Производить smoke / regress-тестирование; Пополнять базу знаний команды тестирования; Повышать качество разрабатываемого приложения. Мы ожидаем: Хорошее знание теоретической части тестирования; Опыт тестирования мобильных приложений от 2 лет (обязательно мобильных); Умение сниферить HTTPS-трафик и модифицировать запросы и ответы с помощью снифера (Charles, Fiddler и другие); Понимание особенностей OS и жизненного цикла приложений. Будет плюсом: Опыт написания автотестов на любом языке программирования; Опыт тестирования безопасности мобильных приложений; Опыт в написании UI-тестов для мобильных приложений (Kaspresso, Espresso, XCTest); Знание Kotlin, Swift; Опыт тестирования API (REST, JSON, Postman); Опыт написания простые sql-запросы; Понимание клиент-серверной и микросервисной архитектуры; Опыт работы в agile-командах. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Санкт-Петербург, Херсонская улица, 12-14",Ozon Информационные технологии,2022-07-25 14:53:04
245,"Старший мобильный разработчик iOS, Приложение продавца",53615036,https://hh.ru/vacancy/53615036,"Наша команда делает мобильное приложение для более 50 000 продавцов на нашем Маркетплейсе, которое помогает осуществлять операционную деятельность, отслеживать остатки товаров и многое другое. Релиз приложения был не так давно, мы активно догоняем функционал веб версии. Бизнес логику покрываем unit тестами. Помимо фичовых задач, также будут и технические: переход с UIKit на SwiftUI, разбивка приложения на модули, используя Swift Package Manager, интеграция с общими библиотеками Ozon (OzonUIKit и так далее). Наш стек: Swift последней версии; Многомодульная архитектура; SwiftUI, Combine (View слой), Needle, Alamofire; Unit, Snapshot, UI тесты; Менеджер зависимостей SwiftPM. Вам предстоит: Участие в разработке приложения для селлеров Ozon на всём цикле; Обсуждение дизайна; Участие в code review; Участие в процессах планирования спринта и декомпозиции задач; Разработка новых фич или доработка уже существующих; Написание тестов. Мы ожидаем: Опыт разработки клиентских приложений на Swift под iOS от 2-3 лет; Свободное владение iOS SDK; Знание паттернов проектирования и умение их применять. Будет плюсом: Базовое знание SwiftUI; Наличие ваших завершенных проектов в App Store; Наличие ваших собственных приложений и проектов на GitHub. Мы предлагаем: Динамично и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-07-25 14:53:01
246,"Старший мобильный разработчик iOS, Приложение продавца",53614922,https://hh.ru/vacancy/53614922,"Наша команда делает мобильное приложение для более 50 000 продавцов на нашем Маркетплейсе, которое помогает осуществлять операционную деятельность, отслеживать остатки товаров и многое другое. Релиз приложения был не так давно, мы активно догоняем функционал веб версии. Бизнес логику покрываем unit тестами. Помимо фичовых задач, также будут и технические: переход с UIKit на SwiftUI, разбивка приложения на модули, используя Swift Package Manager, интеграция с общими библиотеками Ozon (OzonUIKit и так далее). Наш стек: Swift последней версии; Многомодульная архитектура; SwiftUI, Combine (View слой), Needle, Alamofire; Unit, Snapshot, UI тесты; Менеджер зависимостей SwiftPM. Вам предстоит: Участие в разработке приложения для селлеров Ozon на всём цикле; Обсуждение дизайна; Участие в code review; Участие в процессах планирования спринта и декомпозиции задач; Разработка новых фич или доработка уже существующих; Написание тестов. Мы ожидаем: Опыт разработки клиентских приложений на Swift под iOS от 2-3 лет; Свободное владение iOS SDK; Знание паттернов проектирования и умение их применять. Будет плюсом: Базовое знание SwiftUI; Наличие ваших завершенных проектов в App Store; Наличие ваших собственных приложений и проектов на GitHub. Мы предлагаем: Динамично и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Санкт-Петербург, Херсонская улица, 12-14",Ozon Информационные технологии,2022-07-25 14:52:58
247,"Разработчик Go, Сопровождение торговой площадки, Аккаунт продавца",68118989,https://hh.ru/vacancy/68118989,"Наша команда занимается развитием внутренних инструментов торговой площадки. Количество активных продавцов на площадке Ozon Marketplace превысило 18 тысяч (на конец сентября 2020), что в 3 раза больше количества пассажиров самого большого круизного лайнера, и это не предел. Для управления нашим &quot;лайнером&quot; нужен единый инструмент, которым пользуются все сотрудники компании и колл-центров, обеспечивая бесперебойную работу продавцов и площадки в целом. Этот инструмент и есть цель команды. Внутренние инструменты – это не про сайт, у нас нет огромного трафика и нагрузки. Наш highload в другом. У нас встречаются все предметные области, которые есть в компании. Мы должны в них разбираться, уметь собирать, отображать и управлять ими. Наша задача быть в курсе любых изменений и новшеств и уметь поддержать их. Вам предстоит: Разрабатывать микросервисы; Писать качественный, высокопроизводительный код на Go; Участвовать в разработке архитектурных решений. Мы ожидаем: Опыт коммерческой разработки программного обеспечения от 3 лет; Желательно хорошее владение языком Golang от 2 лет; Опыт написания тестов и тестируемого кода и вообще желание писать тесты; Хорошее знание алгоритмов и структур данных; Опыт работы с БД (Postgresql) и знание SQL; Уверенное знание Unix-систем. Будет плюсом: Опыт работы с gRPC, Kubernetes, Prometheus; Представление об Agile-практиках (Scrum, Kanban). Мы предлагаем: Динамично и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-07-25 14:52:51
248,"Руководитель группы разработки Go, Цены и анализ конкурентов, Аналитика торговой площадки",68118896,https://hh.ru/vacancy/68118896,"Команда занимается разработкой и поддержкой сервисов, обеспечивающих расчёт и процессинг данных продавцов в зависимости от разных условий. Основной фокус команды обеспечить высокое быстродействие (у нас есть сервисы, работающие на нагрузке до 300к RPS и временем ответа 5мс) и сложные взаимодействия с другими системами. Вам предстоит: Разработка сервисов, работающих с большими данными; Оптимизация сервисов под высокие нагрузки; Участие в разработке архитектурных решений; Настройка алертинга при сбоях и участие в разборе инцидентов; Произведение анализа производительности решений для поиска узких мест; Интеграция решений с сервисами, написанными на Go через GRPC / Kafka; Проведение Code review коллег. Мы ожидаем: Опыт коммерческой разработки программного обеспечения от 2 лет; Владение языком Go от 2х лет или от полугода при наличии предыдущего опыта с языками C++, Java, C#, Python, PHP, Ruby и др. ; Опыт работы с базами данных (ClickHouse, PostreSQL, Hadoop); Понимание процессов CI / CD; Знакомство с Linux. Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-07-25 14:51:18
249,"Руководитель группы аналитики dwh, хранение и обработка данных",67344771,https://hh.ru/vacancy/67344771,"Команда отдела объединяет в себе функции бизнес и системных аналитиков. Они обрабатывают запросы пользователей, ставят технические задания на команды DE и DWH разработчиков. Основные задачи команды: проработка запросов заказчика и сбор бизнес требований; проработка интеграций между сервисами Ozon и нашими хранилищами; постановка задач на интеграцию для DE; архитектура хранения данных в DW, постановка ТЗ на разработку сущностей в DWH; проработка ТЗ на разработку витрин в DWH; работа с пользователями в рамках проекта VQP; поддержка BI инструментов — Tableau и PBI. Вам предстоит: Аналитическая деятельность Анализ требований от заказчика в рамках задач по построению отчетных витрин на базе DWH Взаимодействие с владельцами систем источников и системными аналитика в рамках задач по интеграции систем источников с DWH Подготовка технической документации на разработку для разработчиков DWH Контроль реализации задач ( тестирование и первичная приемка) на базе DWH Работа с хранилищем и пользователями По требованиям заказчика проработать пилот сборки витрины на базе DWH Анализ интегрируемых данных и контроль качества данных Описание логической и физической модели данных Консультация пользователей по «правильной» работе с хранилищем Работа с командой Развитие команды ( менторство, мотивация), команда 5 человек Оперативное и стратегическое планирование работ Организация работы со смежными командами Мы ожидаем: Опыт управления командой, 3-5 человек Управление проектом на стадии аналитики по проекту, планирование работ команды Опыт работы бизнес аналитиком, сбора требований, написание технической документации Знания SQL, План запроса, оптимизация запросов Понимание принципов построения хранилищ (Выделение дельты, хранение и изменение исторических атрибутов и т. д. ) Понимание принципов работы MPP систем Понимание работы ETL процессов Confluence / Jira Опыт написания скриптов на Python Плюсом будет: Опыт работы с Vertica Опыт работы в FMCG коммерция, логистика Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce Свободу действий в принятии решений Достойный уровень заработной платы Профессиональную команду, которой мы гордимся Возможность развиваться вместе с нашим бизнесом",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-07-25 14:48:07
250,Руководитель отдела разработки хранилища данных,55193451,https://hh.ru/vacancy/55193451,"Отдел DWH строит корпоративное хранилище данных, обслуживающее потребности сотен потребителей в компании. В рамках этой миссии, мы ведём заказную разработку в интересах различных бизнес-сегментов компании, а также постоянно проактивно улучшаем хранилище как продукт. Вам предстоит: Организация эффективного непрерывного цикла заказной разработки (интеграции новых доменов в данных в хранилище) - сбор требований, аналитика, интеграция мастер-данных, разработка хранилища Прогнозируемое планирование ресурсов отдела, позволяющее своевременно выполнять внешний заказ Разработка стратегии развития хранилища как продукта - выявление доменов данных не представленных в DWH, создание метрик эффективности продукта, определение &quot;горячего&quot; (высоковостребованного) и &quot;холодного&quot; (ненужного) содержимого Развитие компетенций команды в техники и технологиях - Big Data, обработка информации на различных языках программирования, CI / CD, покрытие продукта тестами На данном этапе, для достижения этих целей мы предлагаем следующие возможности: Несколько команд разработки DWH, обладающих сильными компетенциями в ETL Хранилище данных ёмкостью 100+TB, построенное по гибким методологиям разработки Современный стек технологий хранения и обработки данных - Vertica, Hadoop, ClickHouse, AirFlow Ресурс смежного отдела аналитики - совместная работа по сбору потребностей и созданию сопутствующей проектной документации Помощь проектного офиса в организации процесса разработки - каждый проект обязательно сопровождается прозрачной для руководителя отчётностью и процессами синхронизации Руководитель с соответствующим опытом в технике и технологиях - окажет поддержку в решении сложных технологических нюансов Мы ожидаем: Опыт управления процессами разработки на уровне руководителя нескольких групп Опыт построения хранилищ данных - архитектура, потоки данных, организация поддержки пользователей Опыт ведения проектов заказной разработки - переговоры с заказчиками, планирование, контроль сроков Опыт разработки продуктов с использованием инструментов обработки больших данных - MPP-базы, Hadoop, ClickHouse, Kafka Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность вместе сделать лучший продукт на рынке e-commerce Свободу действий в принятии решений Достойный уровень заработной платы Профессиональную команду, которой мы гордимся Возможность развиваться вместе с нашим бизнесом",,,Ozon,"Москва, Пресненская набережная, 10",Ozon Информационные технологии,2022-07-25 14:48:07
251,Релиз-менеджер 1С,67886089,https://hh.ru/vacancy/67886089,"Вам предстоит: Разработка и утверждение релизного процесса, формирование метрик релиза. Управление релизами, включая ведение графика релизов, контроль состава релизов, документирование и передача в эксплуатацию релизов. Организация внедрения релизов и срочных внеплановых изменений. Администрирование состава релиза от начала реализации до момента его внедрения, отслеживание взаимного влияния доработок в составе релиза. Координация деятельности команд по реализации релизов. Фиксация финального состава релиза на основании критериев готовности. Координирование процесса и плана проведения системного, интеграционного, нагрузочного тестирования, приемо-сдаточных испытаний, осуществление мониторинга метрик релиза. Принятие решения об успешном прохождении релизом этапов утвержденного релизного процесса. Участие в тестировании pipeline релиза и внедрения изменений релиза, проведение мероприятий по минимизации рисков и проблем релиза. Создание и наполнение веток релизов в git. Мы ожидаем: Высшее техническое образование. Опыт разработки и сопровождения автоматизированных информационных систем не менее 1 года. Практический опыт доставки новых доработок ПО на промышленные среды; Знание владение Git / Gitlab. Умение читать и понимать исходные коды 1С является преимуществом. Умение читать и разбираться в требованиях к доработкам ПО. Умение проводить декомпозицию задач, определять приоритеты и сроки. Хорошие коммуникационные навыки, умение работать в команде. Желателен опыт работы с Jenkins, TeamCity, Bamboo. Опыт выпуска релизов на проектах. Коммуникативные навыки для работы в команде. Мы предлагаем: Динамично и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce. Свободу действий в принятии решений. Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся. Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon Информационные технологии,2022-07-25 14:07:29
252,"Ведущий инженер по автоматизации тестирования, Склад",68116370,https://hh.ru/vacancy/68116370,"Вам предстоит заняться тестированием одной из критически важных систем Ozon — WMS, системы управления складами, которая отвечает за все процессы, происходящие от прихода товара до формирования готовой посылки. WMS — это высоконагруженная система, состоящая из нескольких десятков разных микросервисов, отвечающая за качественную, своевременную и удобную доставку товаров от Ozon по всей России. То, что мы разрабатываем и тестируем, можно &quot;пощупать&quot; руками, есть возможность посетить склад и посмотреть, как всё реально работает. Между прочим, будущий руководитель - член ПК Гейзенбага :) Чем можно заниматься и чему можно научиться у нас: Выстраиванием пайплайнов для тестирования в системе Gitlab (процесс всегда требует доработок) Работа с Docker, Kubernetes и так же выстраивание удобного процесса работы с ними Разработкой утилит / инструментов для упрощения работы как QA так и разработчиков Работа с мокированием для изолированного тестирования в CI Подключения нагрузочных тестов (на Go) для разных сервисов Грамотной подготовке и работе с данными для тестов в мире большого количества микросервисов Работа с gRPC, REST, Kafka Работа с базой данных (шардирование, мастер / реплики, постоянная выборка данных) Управление небольшой командой инженеров по тестированию (10% от рабочих задач), поменторить, поделиться опытом, помочь решить сложный кейс и тд. Требования для кандидата: Знание python и библиотеки pytest на хорошем уровне. Знание SQL на уровне создания сложных запросов с использованием join, группировки, встроенных функций, эмуляция локов и прочее. (Плюсами будет работа с Postgresql) Знание того как устроена микросервисная архитектура и понимание как её можно и нужно тестировать. (сервисов значительно больше 50) Понимание CI / CD процесса и умение работать с одной из систем сборки (Gitlab, Jenkins, Teamcity). Мы работаем в Gitlab. Опыт работы с Docker / Kubernetes приветствуется, но не обязателен. Мы научим. Знания / понимание работы REST, Kafka. Понимание отличия gRPC от других инструментов. Но по GTPC тоже можем научить Будет плюсом Опыт менторства, лидирования небольшой команды или желание получить такой опыт, и готовность взять на себя эти задачи. Мы предлагаем: Динамично и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы; Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом; Возможность удалённой работы из любого города.",,,Ozon,,Ozon Информационные технологии,2022-07-25 14:07:26
253,"Разработчик Go, Service Mesh, Платформа",49974738,https://hh.ru/vacancy/49974738,"Мы строим абсолютно новую платформу в Ozon. ru, основанную на современных технологиях. Задача команды Платформы − обеспечение высокой надёжности микросервисов и поддержка высокого уровня инженерной культуры в компании. Платформа в Ozon − это разработка для разработки, мы снабжаем разработчиков библиотеками, фреймворками и подходами, которые решают их повседневные проблемы − быстрый старт нового сервиса, работа с очередями и базами данных, балансировка нагрузки, рейт лимитинг, circuit-breaking и многое другое. Сейчас мы находимся в поиске Go Инженера в группу Service Mesh. Service Mesh − это группа, которая занимается задачами, связанными с взаимодействием сервисов друг с другом: service discovery (как микросервисы находят друг друга), межсервисная аутентификация (чтобы не каждый сервис мог ходить в другой сервис, а только те, кому разрешено), realtime-карта взаимодействия сервисов. Основной продукт этой команды − Warden: это наша внутренняя разработка, сервис, который гибко решает задачи Service Discovery, предоставляя механизмы для локализации трафика внутри одного датацентра, канареечных деплоев и т. д. Вам предстоит: Решение фундаментальных платформенных проблем, возникающих при эксплуатации &gt;1k микросервисов (балансировка нагрузки и сетевых соединений, бесшовное переключение баз данных при падении мастера и т. д. ); Реализация и развитие общих библиотек для клиентской балансировки gRPC и HTTP трафика, а также документирование этих библиотек; Работа с командами как с заказчиками платформенных фичей; Планирование и стратегическое развитие платформы Ozon; Проведение внутренних митапов для разработчиков для анонса новых платформенных фичей и поддержания культуры разработки на высоком уровне. Мы ожидаем: Умение писать чистый, тестируемый код на Go или опыт платформенной разработки и уверенное владение одним и более языками: C, C++, Java, Python, Ruby, PHP (мы пишем на Go); Опыт работы с терминалом в Linux и понимание, куда посмотреть, когда сервер тупит; Понимание принципов обеспечения высокой доступности приложений и опыт балансировщиках нагрузки и rate-limiter&#39;ах; Опыт работы с Kubernetes. Будет плюсом: Интерес к анализу, проектированию и решению проблем в масшабных распределенных системах; Умение дебажить и оптимизировать код, автоматизировать рутинные операции; Хорошо знакомы с эксплуатацией микросервисов и работали с системами мониторинга (Prometheus), трейсинга (OpenTracing / OpenTelemetry) и логирования (Graylog). Мы предлагаем: Динамичный и быстроразвивающийся бизнес, ресурсы, возможность сделать вместе лучший продукт на рынке e-commerce; Свободу действий в принятии решений; Достойный уровень заработной платы. Профессиональную команду, которой мы гордимся; Возможность развиваться вместе с нашим бизнесом.",,,Ozon,,Ozon Информационные технологии,2022-07-25 13:53:27
