,title,internal_id,url,description,responsibilities,qualifications,location,type,company,publish_date
303,专业类】制造计调工程师,237518,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237518,,"1、基于制造交付策略，制定产品制造计划，及时、高效满足产品生产交付需求。
 2、负责管理供需平衡、生产交付风险及异常，制定风险应对措施，确保生产交付目标达成。
 3、主持制造交付信息流项目，建立/优化业务流程，缩短交付周期，提升交付效率。
 4、负责优化、推广、应用制造计调产品能力组件，提升业务质量与效率。 
 5、基于客户需求和制造KPI管理细则，制定与改善制造交付关键绩效指标，持续提升客户满意度。","知识：熟练掌握生产计划基础知识、产品知识，供应链端到端流程。
 技能：熟练掌握供需平衡管理、生产计划排产、库存控制流程，供应链端到端流程，以及业务数据分析方法。
 能力：沟通与影响力，信息流精益改善能力，组织协调能力。",中国/东莞,供应链族,Huawei,2022-06-06
304,高级基建技术管理经理,237484,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237484,,"独立负责基建项目的设计实施落地管理，编制设计任务书，推动输出设计成果（理解用户需求、赋能设计师、组织评审设计交付成果）。
 独立解决专业领域设计管理的一般问题。
 参与选择供应商，承担技术组职责。","业务技能要求：
 1、具有扎实的专业管理能力（建筑/土建结构/幕墙/强电/弱电/暖通给排水/精装/软装/园林）
 2、具有扎实的业务沟通技巧、沟通协调能力、资源调配能力、项目管理能力、向上沟通及利益干系人管理能力
 专业知识要求：
 深入理解设计与技术管理业务相关知识（建筑/土建结构/幕墙/强电/弱电/暖通给排水/精装/软装/园林）",中国/东莞,后勤&商务服务族,Huawei,2022-06-06
305,【专业类】制造物流工程师,237346,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237346,,"物流业务方向：
 1、负责综合性业务/库房接收、存储、拣选、配送等业务，保障物流资源合理利用和效率持续提升，实现有成本竞争力的交付；
 2、按照质量规范要求实施过程质量控制，确保交付质量；
 3、实施物流业务领域安全管理，精细化现场管理，确保作业安全；
 4、实施和完善内控体系，落实存货管理及盘点制度，实现账实一致；
 5、负责所负责业务的基层团队管理和梯队建设。
 物流业务解决方案方向：
 1、基于制造物流业务的总体规划，负责主导本领域业务解决方案的制定与输出，统筹物流标准化、自动化、信息化、数字化等领域项目的实施，确保规划举措有效落地；
 2、主导物流智能化相关重点项目的推行，识别业务优化机会点及业务风险，输出解决方案，组织项目实施落地；
 3、负责制造物流业务标准、业务规则的制定，负责物流自动化设备、物流IT系统及数字化平台的看护与运维，解决运行过程中的异常，基于业务需求持续进行优化迭代。
 存货管理方向：
 1、基于生产存货管理的原则与整体策略，参与物料存储策略、规则、标准的制定，通过管控所辖业务的存货风险，达成公司生产存货的安全与质量的管理目标；
 2、基于集团财经对生产存货周转效率管控要求，利用算法、模型等工具对库存数据进行监控与分析，识别存货合理性、影响效率的问题与风险，推动周边部门持续优化改进，提升存货效率；
 3、组织公司生产存货半年度/年度库存盘点，制定并持续优化盘点规则，解决盘点过程中识别的风险与问题，实现账账一致、账实一致。","知识：
 1、熟练掌握物流业务相关知识、物流业务价值流、PFEP、现场管理相关知识，熟悉物流系统逻辑，了解制造部相关业务知识；
 2、熟悉物流路径分析与规划、设计存货分散存储原则、存货品类汇聚管理方法；
 3、熟悉存货效率管理理论知识，熟悉相关指标设立原则、计算方法等；
 4、熟悉物流多个专业领域基础知识，掌握某一专业技术领域（如标准化、自动化、信息化、数字化）的通用知识和设计方法。
 技能：
 1、掌握VSM、6sigma、SMC等方法并业务中实施应用，具备现场管理和异常处理的技能；
 2、熟悉存货管理流程、生产存货内控、安全、质量、合规管理等要求；
 3、熟悉生产物流域库存管理要求、盘点相关要求及操作、差异调整流程、差异核查及分析方法；
 4、掌握高阶物流业务分析方法、工具或标准，具备物流规划、物流自动化设计、物流仿真建模、数据分析、工艺设计、系统架构及逻辑设计等基本技能。
 能力：
 1、具备现场管理能力、风险隐患识别及管控能力；
 2、在制造物流优化、改善方面有丰富经验，能独立实施物流业务综合解决方案；
 3、熟悉项目管理、具有的良好的团队合作意识以及良好的沟通能力、组织管理和协调能力；
 4、具备监管存货策略实施情况、识别问题的能力；
 5、具备场景化业务解决方案的制定与实施能力，协助物流能力流程、规范的制定和优化。",中国/东莞,供应链族,Huawei,2022-06-04
306,【专业类】精密设备工艺支持与运维工程师,237324,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237324,,"1、负责本业务领域设备的预防维护及设备改善，提升设备安全性、稳定性及生产效率，保障设备关键运行稳定性指标达成。
 2、参与产品制程过程设备相关管控标准、规范的指定及持续完善，对相关标准及规范的实施过程和结果负责，保障生产安定化。
 3、负责本业务领域设备工程数据的维护，确保数据的准确性及完整性，支撑设备数字化应用的应用及推广。
 4、负责本业务领域设备现场异常处理，快速定位解决现场技术问题，保障生产准时交付。
 5、负责本业务领域内设备技师的技术能力培养，提升设备人员工程能力。
 6、参与本领域精密制造先进生产设备技术导入需求梳理，技术规格输出等，例行输出设备DFX基线需求，提升设备核心工艺能力。
 7、负责落实精密制造设备运维安全规程落实，确保精密制造生产安全。","知识：
 1、了解机械设备的结构设计或电气控制原理、产品制造的工艺、工业工程基础等知识。
 2、了解设备领域技术标准、安全规范及质量要求。
 技能：
 1、了解EFMEA、TPM、故障诊断等设备领域分析工具或方法的使用。
 2、了解MSA、CMK等质量管理工具的应用。
 能力：
 1、具备设备工程数据维护的能力。
 2、具备设备预防维护、设备改善的能力。
 3、具备设备现场异常问题处理的能力。",中国/东莞,制造族,Huawei,2022-06-04
307,【专业类】维修工艺支持与运维工程师,237372,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237372,,"1、负责维修工艺相关工程文档的拟制及优化，维修数据的维护，保障工程准备100%Ready；
 2、负责现场疑难问题的分析攻关，实现故障品的快速修复，保障交付顺畅；
 3、开展故障品的失效根因分析，并推动改善措施落地，从源头减少故障品；
 4、基于维修工具及设备管理规范， 负责维修工具、维修设备的现场运维，如飞针程序维护等，保障维修现场顺畅。","知识：
 1、了解数字电路、模拟电路和计算机应用（网络）技术，熟悉电路分析、元器件、故障失效模式、测试及诊断原理、产品原理等；
 2、了解软钎焊接原理、电子装联工艺材料特性及ESD防控知识，熟悉PCBA装联工艺规范；
 技能：
 1、掌握质量工具及失效分析工具，运用并解决简单装联技术问题 ；
 2、掌握制造NPI、工艺方案实施及优化、售后服务维修等相应领域流程及运作；
 3、熟练应用各类维修工具、仪器仪表，具备使用常用的质量工程技术方法分析、解决问题的能力。
 能力：
 1、具备一定的组织能力，能够独立分析解决一般疑难问题；
 2、能够对单点/局部原因的变异和异常进行分析和处理闭环。",中国/东莞,制造族,Huawei,2022-06-04
308,【专业类】制造客户质量助理,237474,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237474,,"1、基于制造市场质量问题处理流程及相关规范，负责一般市场相关的一般问题的市场质量问题处理，确保在客户界面，问题能及时有效闭环，达成客户满意。
 2、根据市场问题处理规范和质量问题分层分级处理规范，对一般市场问题或一般市场的一般问题进行调查、分析、改善、跟踪和闭环管理，达成改善措施及时、有效落地且问题不再重复发生的效果。
 3、识别所负责市场（一般市场）的客户需求及客户VOC，并转化为CTQ，组织相关环节将其落实到QCP中，并持续跟踪闭环，达成VOC及CTQ有效得到控制的结果。","知识：
 1、了解ISO9000\TL9000,IATF16949等相关体系知识。
 2、了解制造业务领域产品知识。
 技能：
 1、掌握制造相关市场质量问题处理流程。
 2、掌握了质量问题处理过程基本流程要求，了解制造组织架构和各部门的组织职责。
 3、了解掌握常用的质量工程技术方法。
 能力：
 1、较强的沟通协调能力；
 2、问题分析及闭环管理能力；3.基本质量工程分析能力。",中国/东莞,制造族,Huawei,2022-06-04
309,【专业类】高级车间主任,237316,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237316,,"1、负责所管理车间的质量、交付、成本效率、安全、员工关系等工作的有效开展。
 2、联合工程等周边部门，开展能力孵化，通过开展项目训战与工程能力结合，提升作业类技师和基层管理者的专业技能。
 3、攻关难点TOP问题，推进标准化，快速平行推广成果，构建标准化推广中心。
 4、主导部门QDCS或关键工序中某专项业务工作（如质量、交付、成本），确保结果达成。","知识：
 1、	熟练掌握工业工程、精益生产、质量知识。
 2、	熟悉IT技术、产品知识、设备工程技术基本知识。
 3、	熟悉CSR、EHS、人员管理等相关知识。
 技能：
 1、掌握质量、交付、成本、安全、人员管理工具和实践方法。
 能力：
 1、项目管理能力：开展精益或六西格玛等改善项目，具备不同开展范围的项目管理能力，能有效策划和运作项目，达到项目目标。
 2、业务运作能力：运作共用的运营系统，将过程及结果横向比较，能把差异化业务有效管理，并确保业务运作数据准确可靠，紧密协同提升绩效。
 3、现场管理能力: 生产现场QDCS管理，持续开展现场质量、交付、成本、安全等关键要素的改善。",中国/东莞,制造族,Huawei,2022-06-04
310,【专业类】整机工艺支持与运维工程师,237304,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237304,,"1、负责整机工艺相关工程文档拟制，工程类数据维护，支撑工程准备100%Ready；
 2、负责整机工艺相关制程管控及能力提升，产品效率优化，保障生产安定化；
 3、负责IT方案测试、验证、导入工作，通过IT数字化手段保障产品加工质量，保障产品制造质量提升产品效率；
 4、负责某产品整机工艺现场问题处理，保障产品按设计标准加工，同时对现场效率进行优化提升；
 5、运用知识管理工具对产品簇内整机工艺经验总结与固化，输出案例文档。","知识：
 1、掌握装配互联技术，包装技术，订单从BOQ到站点的履行流程，内部制造物流规划等工艺技术；
 2、掌握产品簇的产品架构、产品BOM及BOP；
 3、了解工艺数字化系统、数字化制造技术及发展方向；
 4、了解项目管理专业知识。
 技能：
 1、了解6Sigma、PFMEA、SPC等质量工具及失效分析工具，运用并解决系统性复杂装联技术问题；
 2、了解IPD、TPI、工艺优化流程及运作流程。
 能力：
 1、运用质量工具对一般整机工艺质量问题分析解决能力；
 2、工程资源及工程数据的制作与维护能力；
 3、现场效率提升改善能力。",中国/东莞,制造族,Huawei,2022-06-04
311,【专业类】设备工程支持及运维工程师,237308,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237308,,"1、负责本业务领域设备的预防维护及设备改善，提升设备安全性、稳定性及生产效率。
 2、负责产品制程过程中工程标准的应用、维护、标准刷新等工作，提升现场工艺参数的管控能力，保障生产安定化。
 3、负责本业务领域设备工程数据的维护，确保数据的准确性及完整性，支撑设备数字化应用的应用及推广。
 4、基于设备维护要求，负责本业务领域内设备现场异常处理，快速定位解决现场技术问题，保障生产准时交付。
 5、负责本业务领域内设备技师的设备保养、维修及异常快速处理等技术能力培养及技能提升。","知识：
 1、了解机械设备的结构设计或电气控制原理、产品制造的工艺、工业工程基础等知识。
 2、了解设备领域技术标准、安全规范及质量要求。
 技能：
 1、掌握EFMEA、TPM、故障诊断等设备领域分析工具或方法的使用。
 2、了解MSA、CMK等质量管理工具的应用。
 能力：
 1、具备设备工程数据维护的能力。
 2、具备设备预防维护的能力。
 3、具备生产现场设备常规问题处理的能力。",中国/东莞,制造族,Huawei,2022-06-04
312,【专业类】测试工艺应用与实施工程师,237364,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237364,,"1、依据标准流程，开展产品的测试、装备方案导入应用评审与验证，对方案实施的质量、成本等结果负责。
 2、负责产品测试装备维护保养方案的完善，指导支持与运维工程师落实，持续改进装备误测率。
 3、负责产品族重大测试问题攻关，保障产品质量与生产订单及时交付。
 4、依据测试装备验收过程指导书，组织试制、量产测试装备的验证验收，保证验收检查单严格执行，完善测试装备验收的标准/基线。
 5、负责测试工程（文档、数据、专用资源等）的转移准备/实施和技术支持，保证导入多工厂测试标准的统一，保证出厂质量。
 6、负责推动完善产品族生产测试装备DFX基线、标准规范，支持产品质量/成本竞争力 。","知识：
 1、熟练掌握产品领域装备软硬件基础、测试原理、产品知识，或测试平台知识。
 2、熟练掌握产品领域装备验收准入、装备维护保养方法和标准。
 3、熟练掌握产品领域测试和装备方案的验证方法、操作指导。 
 4、熟悉6Sigma、SPC等工程质量工具。
 5、熟悉工艺优化流程及运作流程，熟悉EMS工厂工程管理方法与知识。
 技能：
 新测试工艺方案、新装备方案（测试策略/模式/数字化应用、装备维护策略）评审和导入，产品领域测试策略优化，支撑快速、低成本产能提升。
 能力：
 1、装备维护保养标准制定及生产测试方案评审实施能力。
 2、硬件、软件、工装夹具导入，测试环境准备和方案验证能力。
 3、测试工艺场景验证及测试工艺方案优化能力。 
 4、熟练使用质量工具（如SPC/假设检验等），解决生产测试疑难问题能力。
 5、进行EMS工厂技术认证，管理工程能力建设与实施能力。
 6、主导对复杂性技术问题及业务问题攻关，总结工艺经验，封装并推广。
 7、具备与主管、专家和员工沟通技术标准、技术规划，执行、传递技术标准的能力。",中国/东莞,制造族,Huawei,2022-06-04
313,【专业类】制造物流工程师,237340,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237340,,"物流业务方向：
 1、负责综合性业务/库房接收、存储、拣选、配送等业务，保障物流资源合理利用和效率持续提升，实现有成本竞争力的交付；
 2、按照质量规范要求实施过程质量控制，确保交付质量；
 3、实施物流业务领域安全管理，精细化现场管理，确保作业安全；
 4、实施和完善内控体系，落实存货管理及盘点制度，实现账实一致；
 5、负责所负责业务的基层团队管理和梯队建设。
 物流业务解决方案方向：
 1、基于制造物流业务的总体规划，负责主导本领域业务解决方案的制定与输出，统筹物流标准化、自动化、信息化、数字化等领域项目的实施，确保规划举措有效落地；
 2、主导物流智能化相关重点项目的推行，识别业务优化机会点及业务风险，输出解决方案，组织项目实施落地；
 3、负责制造物流业务标准、业务规则的制定，负责物流自动化设备、物流IT系统及数字化平台的看护与运维，解决运行过程中的异常，基于业务需求持续进行优化迭代。
 存货管理方向：
 1、基于生产存货管理的原则与整体策略，参与物料存储策略、规则、标准的制定，通过管控所辖业务的存货风险，达成公司生产存货的安全与质量的管理目标；
 2、基于集团财经对生产存货周转效率管控要求，利用算法、模型等工具对库存数据进行监控与分析，识别存货合理性、影响效率的问题与风险，推动周边部门持续优化改进，提升存货效率；
 3、组织公司生产存货半年度/年度库存盘点，制定并持续优化盘点规则，解决盘点过程中识别的风险与问题，实现账账一致、账实一致。","知识：
 1、熟练掌握物流业务相关知识、物流业务价值流、PFEP、现场管理相关知识，熟悉物流系统逻辑，了解制造部相关业务知识；
 2、熟悉物流路径分析与规划、设计存货分散存储原则、存货品类汇聚管理方法；
 3、熟悉存货效率管理理论知识，熟悉相关指标设立原则、计算方法等；
 4、熟悉物流多个专业领域基础知识，掌握某一专业技术领域（如标准化、自动化、信息化、数字化）的通用知识和设计方法。
 技能：
 1、掌握VSM、6sigma、SMC等方法并业务中实施应用，具备现场管理和异常处理的技能；
 2、熟悉存货管理流程、生产存货内控、安全、质量、合规管理等要求；
 3、熟悉生产物流域库存管理要求、盘点相关要求及操作、差异调整流程、差异核查及分析方法；
 4、掌握高阶物流业务分析方法、工具或标准，具备物流规划、物流自动化设计、物流仿真建模、数据分析、工艺设计、系统架构及逻辑设计等基本技能。
 能力：
 1、具备现场管理能力、风险隐患识别及管控能力；
 2、在制造物流优化、改善方面有丰富经验，能独立实施物流业务综合解决方案；
 3、熟悉项目管理、具有的良好的团队合作意识以及良好的沟通能力、组织管理和协调能力；
 4、具备监管存货策略实施情况、识别问题的能力；
 5、具备场景化业务解决方案的制定与实施能力，协助物流能力流程、规范的制定和优化。",中国/东莞,供应链族,Huawei,2022-06-04
314,【专业类】整机工艺技术支持与运维工程师,237398,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237398,,"1、负责整机工艺相关工程文档拟制，工程类数据维护，支撑工程准备100%Ready；
 2、负责整机工艺相关制程管控及能力提升，产品效率优化，保障生产安定化；
 3、负责IT方案测试、验证、导入工作，通过IT数字化手段保障产品加工质量，保障产品制造质量提升产品效率；
 4、负责某产品整机工艺现场问题处理，保障产品按设计标准加工，同时对现场效率进行优化提升；
 5、运用知识管理工具对产品簇内整机工艺经验总结与固化，输出案例文档。","知识：
 1、掌握装配互联技术，包装技术，订单从BOQ到站点的履行流程，内部制造物流规划等工艺技术；
 2、掌握产品簇的产品架构、产品BOM及BOP；
 3、了解工艺数字化系统、数字化制造技术及发展方向；
 4、了解项目管理专业知识。
 技能：
 1、了解6Sigma、PFMEA、SPC等质量工具及失效分析工具，运用并解决系统性复杂装联技术问题；
 2、了解IPD、TPI、工艺优化流程及运作流程。
 能力：
 1、运用质量工具对一般整机工艺质量问题分析解决能力；
 2、工程资源及工程数据的制作与维护能力；
 3、现场效率提升改善能力。",中国/东莞,制造族,Huawei,2022-06-04
315,【专业类】质量控制工程师,237428,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237428,,"1、基于产品早期质量策划，通过新产品试制导入验证，进行新产品质量验证，达成新产品上市质量目标。
 2、根据生产系统质量验证需求，通过生产过程CTQ验证，生产系统与产品质量匹配验证等，进行过程能力和测量体系质量验收，达成过程稳定可控制目标。
 3、根据产品特殊控制方工艺基线，主导质量追溯、法规、错混料、ESD等特殊控制方案验证及闭环管理，达成追溯，法规等基线要求。
 4、基于量产产品验证流程及过程工艺变更流程，主导产品变更联动管理，动态刷新产品检验&控制要求，达成文件与现场操作一致、量产质量稳定目标。
 5、根据公司质量体系要求，基于质量保证方案，制定并实施各子领域/功能领域执行计划，达成质量体系保证要求。
 6、基于质量问题处理流程，主导产品&工厂现场质量问题处理和闭环管理，达成质量问题处理规范性、及时性。
 7、基于质量控制方案和质量标准，通过组织质检团队落实质量控制方案，执行检验方案，达成质量目标，同时做好现场质检团队人员管理。","知识：
 1、熟悉产品知识、产品工艺知识、新产品导入流程，质量问题处理及闭环，质量控制等。
 技能：
 1、质量管理体系2级及以上，熟悉ISO9001，TL9000，ISO13485，质量管理31要素等。
 2、质量工程方法2级及以上，熟练应用FMEA/CTQ/QCP/DOE等。
 能力：
 1、质量异常处理能力，质量控制与检验方案制定能力，高效沟通协作能力、工作推动能力、问题总结及思考能力。",中国/东莞,制造族,Huawei,2022-06-04
316,【专业类】精密测试工艺支持与运维工程师,237320,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237320,,"1、负责本业务领域测试装备的预防维护及改善，提升设备安全性、稳定性及生产效率，保障设备关键运行稳定性指标达成。
 2、负责产品测试问题定位及闭环管理，快速定位解决现场技术问题，保障生产准时交付。
 3、参与产品制程过程生产工艺相关管控标准、规范的指定及持续完善，对相关标准及规范的实施过程和结果负责，保障生产安定化。
 4、负责本业务领域测试装备工程数据的维护，确保数据的准确性及完整性，支撑设备数字化应用的应用及推广。
 5、负责本业务领域内设备技师的技术能力培养方案制定、培训教材输出及培训等，支撑设备技师技能持续提升。
 6、负责落实精密制造装备生产安全操作规程，保障生产安全。
 7、基于本领域先进工艺技术规划和实施路标，参与现场先进工艺导入验证，并输出现场验证报告。","知识：
 1、	掌握产品装备软硬件基础、测试原理，熟悉产品（硬件架构、软件命令）等方面知识。
 2、	熟悉制程工艺管控知识，及EMS工程能力认证管理要求。
 技能：
 1、	掌握测试装备维护保养方法/标准。
 能力：
 1、	具备工程资源及工程数据的制作与维护能力。
 2、	具备运用质量工具对一般测试工艺质量问题分析解决能力。
 3、	具备生产现场效率提升改善能力。
 4、	具备解决测试装备故障、产品测试失效等问题的能力。",中国/东莞,制造族,Huawei,2022-06-04
317,【专业类】单板工艺应用与实施工程师,237390,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237390,,"1、负责某产品线新工艺材料导入及工艺标准制定，保障产品的工艺先进性。
 2、负责提炼单板产品DFM需求，参与新单板开发，支撑新产品设计极简，可低成本、高质量制造。
 3、负责单板制造工艺方案设计，工艺技术方案验证及工艺改进，输出有竞争力的单板工艺设计方案，保障单板高质量、低成本、及时交付。
 4、产品族内单板工艺应用与实施经验总结传承、封装推广至全球，保障全球工艺一致性。","知识：
 1、掌握软钎焊接原理、SMT设备工作原理、电子装联工艺材料特性及ESD防控知识；
 2、熟悉产品族的架构，精通产品领域工艺设计知识，以及制造特性，掌握产品族DFM、工厂BOP、工艺数字化系统；
 3、精通EMS工厂工程管理方法与知识；
 4、掌握6Sigma、PFMEA，SPC等工程质量工具；
 5、掌握IPD，TPI、NCI、装联工艺优化流程及运作流程。
 技能：
 1、熟练应用单板工艺设计规范及工程标准进行产品工艺方案设计及优化；
 2、熟练使用质量工具，进行DOE实验设计、解决疑难问题；
 3、能熟练使用质量工具，进行DOE实验设计。
 能力：
 1、新材料工艺标准制定及工艺方案在产品上实施能力； 
 2、开发新产品电子装联工艺方案，建立单板制造工程能力；
 3、工艺场景验证及工艺方案优化能力； 
 4、生产工艺团队或EMS驻厂工程管理能力；
 5、具备分析攻关电子装联失效疑难问题能力； 
 6、进行EMS工厂进行技术认证，管理工程能力建设与实施能力； 
 7、主导对复杂性技术问题及业务问题攻关，总结工艺经验，封装并推广。",中国/东莞,制造族,Huawei,2022-06-04
318,【专业类】单板工艺应用与实施工程师,237392,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237392,,"1、负责某产品线新工艺材料导入及工艺标准制定，保障产品的工艺先进性。
 2、负责提炼单板产品DFM需求，参与新单板开发，支撑新产品设计极简，可低成本、高质量制造。
 3、负责单板制造工艺方案设计，工艺技术方案验证及工艺改进，输出有竞争力的单板工艺设计方案，保障单板高质量、低成本、及时交付。
 4、产品族内单板工艺应用与实施经验总结传承、封装推广至全球，保障全球工艺一致性。","知识：
 1、掌握软钎焊接原理、SMT设备工作原理、电子装联工艺材料特性及ESD防控知识；
 2、熟悉产品族的架构，精通产品领域工艺设计知识，以及制造特性，掌握产品族DFM、工厂BOP、工艺数字化系统；
 3、精通EMS工厂工程管理方法与知识；
 4、掌握6Sigma、PFMEA，SPC等工程质量工具；
 5、掌握IPD，TPI、NCI、装联工艺优化流程及运作流程。
 技能：
 1、熟练应用单板工艺设计规范及工程标准进行产品工艺方案设计及优化；
 2、熟练使用质量工具，进行DOE实验设计、解决疑难问题；
 3、能熟练使用质量工具，进行DOE实验设计。
 能力：
 1、新材料工艺标准制定及工艺方案在产品上实施能力； 
 2、开发新产品电子装联工艺方案，建立单板制造工程能力；
 3、工艺场景验证及工艺方案优化能力； 
 4、生产工艺团队或EMS驻厂工程管理能力；
 5、具备分析攻关电子装联失效疑难问题能力； 
 6、进行EMS工厂进行技术认证，管理工程能力建设与实施能力； 
 7、主导对复杂性技术问题及业务问题攻关，总结工艺经验，封装并推广。",中国/东莞,制造族,Huawei,2022-06-04
319,【专业类】制造物流工程师,237356,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237356,,"物流业务方向：
 1、负责综合性业务/库房接收、存储、拣选、配送等业务，保障物流资源合理利用和效率持续提升，实现有成本竞争力的交付；
 2、按照质量规范要求实施过程质量控制，确保交付质量；
 3、实施物流业务领域安全管理，精细化现场管理，确保作业安全；
 4、实施和完善内控体系，落实存货管理及盘点制度，实现账实一致；
 5、负责所负责业务的基层团队管理和梯队建设。
 物流业务解决方案方向：
 1、基于制造物流业务的总体规划，负责主导本领域业务解决方案的制定与输出，统筹物流标准化、自动化、信息化、数字化等领域项目的实施，确保规划举措有效落地；
 2、主导物流智能化相关重点项目的推行，识别业务优化机会点及业务风险，输出解决方案，组织项目实施落地；
 3、负责制造物流业务标准、业务规则的制定，负责物流自动化设备、物流IT系统及数字化平台的看护与运维，解决运行过程中的异常，基于业务需求持续进行优化迭代。
 存货管理方向：
 1、基于生产存货管理的原则与整体策略，参与物料存储策略、规则、标准的制定，通过管控所辖业务的存货风险，达成公司生产存货的安全与质量的管理目标；
 2、基于集团财经对生产存货周转效率管控要求，利用算法、模型等工具对库存数据进行监控与分析，识别存货合理性、影响效率的问题与风险，推动周边部门持续优化改进，提升存货效率；
 3、组织公司生产存货半年度/年度库存盘点，制定并持续优化盘点规则，解决盘点过程中识别的风险与问题，实现账账一致、账实一致。","知识：
 1、熟练掌握物流业务相关知识、物流业务价值流、PFEP、现场管理相关知识，熟悉物流系统逻辑，了解制造部相关业务知识；
 2、熟悉物流路径分析与规划、设计存货分散存储原则、存货品类汇聚管理方法；
 3、熟悉存货效率管理理论知识，熟悉相关指标设立原则、计算方法等；
 4、熟悉物流多个专业领域基础知识，掌握某一专业技术领域（如标准化、自动化、信息化、数字化）的通用知识和设计方法。
 技能：
 1、掌握VSM、6sigma、SMC等方法并业务中实施应用，具备现场管理和异常处理的技能；
 2、熟悉存货管理流程、生产存货内控、安全、质量、合规管理等要求；
 3、熟悉生产物流域库存管理要求、盘点相关要求及操作、差异调整流程、差异核查及分析方法；
 4、掌握高阶物流业务分析方法、工具或标准，具备物流规划、物流自动化设计、物流仿真建模、数据分析、工艺设计、系统架构及逻辑设计等基本技能。
 能力：
 1、具备现场管理能力、风险隐患识别及管控能力；
 2、在制造物流优化、改善方面有丰富经验，能独立实施物流业务综合解决方案；
 3、熟悉项目管理、具有的良好的团队合作意识以及良好的沟通能力、组织管理和协调能力；
 4、具备监管存货策略实施情况、识别问题的能力；
 5、具备场景化业务解决方案的制定与实施能力，协助物流能力流程、规范的制定和优化。",中国/东莞,供应链族,Huawei,2022-06-04
320,【专业类】资源规划及管理助理,237412,https://career.huawei.com/socRecruitment/services/portal/portalpub/getJobDetail?jobId=237412,,"1、负责制造产能、关键资源（设备、场地等）解决方案的落地实施、资源进度跟进、资源生命周期管理和异常处理：
 a) 产能管理方向：负责小BU/产品线产能资源评估、产能解决方案制定、产能建设进度跟进和通报，并快速落实产能调配和异常处理，做好产能利用监控；
 b) 生产资产管理方向：负责生产资产生命周期业务管理，负责装备搭建/调试/调拨、资源实物管理、退出等业务，保障生产资产资源及时准备、资产有效利用和账实安全；
 c) 场地管理方向：承担制造各园区场地建设及日常管理工作，参与场地相关业务分析和改进落实，支撑场地规划落地并持续提升场地利用率。
 2、负责业务基础数据梳理、数据标准和规则构建，并落实日常基础数据例行维护，快速解决基础数据问题，有效，准确支撑资源管理、产能核算业务需求。","知识：
 1、了解安全管理和技术、物流规划、后勤服务或基建项目管理业务知识。
 2、了解产能/资源分析和评估、资源生命周期管理运营知识。
 3、了解园区和厂房设施规划或布局规划知识。
 技能：
 1、了解标准工时、精益八大浪费改善、项目管理、数理统计（常用工具）、问题解决（PSS)。
 2、掌握策略分析和管理、多目标决策、预测方法，精通资源规划方法。
 能力：
 1、沟通能力：能够就单一模块、简单场景的任务执行状况进行有效的交流，达成沟通目标。
 2、项目管理能力：能够应用基础的项目管理方法参与一般项目的具体执行及实施进度管控，对局部的项目结果负责。
 3、资源管理能力：能够对小BU/产品线的产品或者车间的某一关键资源需求进行规划、评估产能、制定产能解决方案、落实和快速调配资源。
 4、业务数字化实施能力：能够基于业务数字化方案分步实施业务数字化，具备一定的数据管理和数据治理专业知识。",中国/东莞,制造族,Huawei,2022-06-04
